Order ID,Date,Status,Category,Qty,Amount,ship-state,ship-city
407-9869964-1275508,2022-06-20,Shipped,Western Dress,1,563.0,KARNATAKA,BENGALURU
171-3098215-9783520,2022-06-13,Shipped - Delivered to Buyer,Set,1,648.0,Gujarat,Ahmedabad
404-4703477-2176332,2022-05-17,Shipped - Delivered to Buyer,Western Dress,1,825.0,MAHARASHTRA,MUMBAI
408-0550812-5890733,2022-05-22,Shipped - Delivered to Buyer,kurta,1,399.0,TAMIL NADU,CHENNAI
403-1307963-4643503,2022-06-05,Shipped - Delivered to Buyer,kurta,1,457.0,DELHI,NEW DELHI
403-5030539-8461964,2022-05-12,Shipped,kurta,1,469.0,KERALA,PALAKKAD
406-3059055-9213160,2022-05-22,Shipped - Delivered to Buyer,kurta,1,1099.0,MAHARASHTRA,AMBARNATH
171-0573121-3678724,2022-04-04,Cancelled,Bottom,0,0.0,MEGHALAYA,JOWAI
405-7128041-2102738,2022-05-22,Shipped,Set,1,641.0,KARNATAKA,BENGALURU
404-4589791-2786708,2022-04-30,Shipped,Set,1,999.0,TELANGANA,HYDERABAD
405-3422576-0792361,2022-04-21,Shipped,kurta,1,517.0,KARNATAKA,TUMAKURU
408-9037544-8222703,2022-04-13,Shipped - Delivered to Buyer,kurta,1,383.0,MAHARASHTRA,Pune
407-2420516-2457105,2022-05-03,Shipped,Top,1,518.0,UTTAR PRADESH,Greater noida
408-4368248-1912343,2022-04-25,Shipped,Set,1,1149.0,KARNATAKA,BENGALURU
404-4874925-1740367,2022-05-02,Shipped - Delivered to Buyer,kurta,1,376.0,TAMIL NADU,Kollumangudi
406-5644340-8605958,2022-04-18,Cancelled,Set,0,0.0,KARNATAKA,BENGALURU
408-7568178-6587510,2022-06-05,Shipped - Delivered to Buyer,kurta,1,0.0,TELANGANA,HYDERABAD
402-7688970-4239508,2022-04-12,Shipped,Set,1,1099.0,KARNATAKA,BENGALURU
407-3722767-4064363,2022-06-07,Shipped,Set,1,999.0,DELHI,NEW DELHI
402-3350119-7616353,2022-06-03,Cancelled,Set,1,598.0,MADHYA PRADESH,SHAHDOL
404-4684712-1409957,2022-04-16,Cancelled,kurta,1,442.0,ANDHRA PRADESH,PRODDATUR
406-9073896-9485910,2022-04-06,Shipped,Set,1,833.0,KARNATAKA,BENGALURU
403-3849873-5692347,2022-04-13,Cancelled,Top,1,540.0,MAHARASHTRA,THANE
408-4010940-2871523,2022-06-18,Shipped,kurta,1,292.0,MADHYA PRADESH,AMLA
408-8393349-8007523,2022-05-01,Shipped - Delivered to Buyer,kurta,1,432.0,KARNATAKA,BENGALURU
406-4290370-4481945,2022-04-26,Shipped,Set,1,1115.0,KARNATAKA,BENGALURU
171-5224628-9516363,2022-04-11,Cancelled,kurta,0,460.95,UTTAR PRADESH,ALLAHABAD
402-6256274-7442707,2022-04-13,Shipped,Set,1,824.0,ANDHRA PRADESH,NELLORE
171-2935352-9605945,2022-06-22,Shipped - Delivered to Buyer,Set,1,441.0,HARYANA,GURUGRAM
406-0196611-2881100,2022-06-01,Shipped - Delivered to Buyer,Western Dress,1,999.0,DELHI,Delhi
402-1475000-0698711,2022-05-05,Shipped,kurta,1,534.0,MAHARASHTRA,PIMPRI CHINCHWAD
405-4117826-4672353,2022-06-01,Cancelled,Set,0,551.43,MAHARASHTRA,MUMBAI
408-2708722-5538751,2022-05-17,Shipped,kurta,1,307.0,TELANGANA,HYDERABAD
407-4412932-4810760,2022-05-17,Shipped - Delivered to Buyer,kurta,1,459.0,TAMIL NADU,CHENNAI
407-3115882-8613112,2022-05-14,Shipped,kurta,1,399.0,TAMIL NADU,COIMBATORE
403-9417285-8584360,2022-06-08,Shipped,Western Dress,1,735.0,MAHARASHTRA,PUNE
408-5366719-3457923,2022-04-28,Shipped - Delivered to Buyer,Set,1,759.0,MAHARASHTRA,MUMBAI
404-2074273-4487532,2022-06-12,Shipped - Delivered to Buyer,Western Dress,1,735.0,PUNJAB,Patiala
403-0375147-9795507,2022-06-27,Cancelled,Set,0,734.29,KERALA,KOTHAMANGALAM
403-9637816-6528333,2022-06-13,Shipped,kurta,1,435.0,KARNATAKA,BENGALURU
171-0014231-7760344,2022-06-29,Pending,Set,1,1364.0,Gujarat,AHMEDABAD
402-3366307-6810719,2022-04-10,Shipped - Delivered to Buyer,Ethnic Dress,1,721.0,KERALA,DHARMADOM
407-7365677-1582702,2022-06-16,Shipped,kurta,1,869.0,MAHARASHTRA,MUMBAI
407-0143572-7855536,2022-05-23,Shipped,Top,1,490.0,KERALA,ERNAKULAM
405-2227902-3045923,2022-05-10,Shipped,Top,1,574.0,MADHYA PRADESH,GWALIOR
404-5228600-6179552,2022-05-15,Shipped - Delivered to Buyer,Set,1,1063.0,UTTAR PRADESH,ORAI
406-2140010-2151529,2022-04-16,Shipped,Set,1,788.0,UTTAR PRADESH,GHAZIABAD
408-2454445-0769919,2022-05-30,Shipped,Western Dress,1,791.0,MAHARASHTRA,Kharghar
171-9240891-7813946,2022-06-03,Shipped,kurta,1,729.0,WEST BENGAL,SERAMPORE
408-9864393-9092357,2022-05-28,Shipped,Set,1,0.0,UTTAR PRADESH,ALIGARH
405-4800032-2577144,2022-05-25,Shipped,kurta,1,382.0,KARNATAKA,BENGALURU
403-9676440-8837900,2022-05-07,Shipped - Delivered to Buyer,Set,1,607.0,MAHARASHTRA,MUMBAI
171-6776773-0808348,2022-06-05,Shipped,kurta,1,468.0,MAHARASHTRA,MUMBAI
402-6449563-3633168,2022-05-06,Shipped,kurta,1,754.0,JHARKHAND,RANCHI
171-6887153-1281126,2022-04-15,Shipped,Set,1,771.0,KARNATAKA,HUBBALLI
406-1609117-1969900,2022-04-02,Shipped - Delivered to Buyer,kurta,1,453.0,TAMIL NADU,COIMBATORE
402-4048186-3588355,2022-04-13,Shipped,Set,1,1115.0,BIHAR,PATNA
402-6712138-6117119,2022-05-04,Shipped,Western Dress,1,665.0,MAHARASHTRA,MUMBAI
171-1510512-5948353,2022-04-14,Shipped,kurta,1,685.0,TELANGANA,HYDERABAD
408-2109654-9743528,2022-06-01,Shipped,kurta,1,432.0,PUNJAB,MOHALI
405-6347528-3777931,2022-05-30,Shipped,Ethnic Dress,1,837.0,WEST BENGAL,KOLKATA
408-9278448-4661131,2022-04-08,Cancelled,kurta,0,0.0,TAMIL NADU,ODDANCHATRAM
403-0304329-8356353,2022-05-12,Shipped,Set,1,1695.0,TAMIL NADU,Tirupur
407-4017468-6650768,2022-05-04,Shipped,Western Dress,1,791.0,MAHARASHTRA,MUMBAI
408-7290875-9581933,2022-05-03,Shipped,Western Dress,1,743.0,TELANGANA,HYDERABAD
402-9665296-9236332,2022-04-04,Shipped - Delivered to Buyer,Set,1,688.0,TAMIL NADU,CHENNAI
408-0473111-4852364,2022-05-05,Shipped - Delivered to Buyer,Set,1,759.0,BIHAR,DALSINGHSARAI
408-7600034-6427543,2022-04-18,Shipped,Western Dress,1,0.0,MAHARASHTRA,PUNE
405-8434251-8631563,2022-04-09,Shipped,Set,1,1112.0,UTTAR PRADESH,CHUNAR
403-6363820-3080315,2022-04-30,Shipped,Set,1,666.0,PUDUCHERRY,PUDUCHERRY
171-6881014-8640350,2022-04-13,Shipped,Set,1,1099.0,PUNJAB,LUDHIANA
404-9873834-7303513,2022-05-11,Cancelled,kurta,0,0.0,ANDHRA PRADESH,CHODAVARAM
407-8456986-2454723,2022-04-14,Shipped,Set,1,999.0,KARNATAKA,CHIKODI
403-3578517-6311520,2022-06-28,Cancelled,kurta,0,0.0,UTTAR PRADESH,REOTI
171-3660797-9116356,2022-05-25,Shipped,Set,1,653.0,MAHARASHTRA,MUMBAI
408-9982738-2650746,2022-05-27,Shipped,Top,1,518.0,UTTAR PRADESH,NOIDA
407-2026007-3361912,2022-05-12,Shipped,Set,1,1186.0,TAMIL NADU,NEYVELI
405-4961622-5480313,2022-04-24,Shipped - Delivered to Buyer,kurta,1,696.0,KARNATAKA,KUMTA
404-9140109-6969126,2022-05-02,Shipped,Set,1,788.0,TAMIL NADU,COIMBATORE
402-9231772-6829103,2022-05-14,Shipped,Set,1,696.0,KERALA,Malappuram
408-1902568-7631517,2022-04-03,Shipped,Top,1,484.0,KARNATAKA,BENGALURU
408-8371861-6269904,2022-04-10,Cancelled,Set,1,1126.0,UTTARAKHAND,Haldwani
408-0607080-5429968,2022-05-13,Shipped - Delivered to Buyer,kurta,1,0.0,TELANGANA,HYDERABAD
403-1717078-9912333,2022-04-02,Shipped - Delivered to Buyer,kurta,1,379.0,KARNATAKA,BENGALURU
408-2903829-6133907,2022-05-25,Shipped,Set,1,1238.0,TELANGANA,Hyderabad
406-4889947-7806746,2022-04-30,Shipped,Set,1,1221.0,TELANGANA,Hyderabad
406-5328355-1441916,2022-04-22,Shipped,kurta,1,499.0,TELANGANA,BHADRACHALAM
406-5952952-9520364,2022-04-02,Shipped,Set,1,499.0,UTTAR PRADESH,SAHARANPUR
408-9823369-1466711,2022-04-03,Shipped,kurta,1,330.0,TELANGANA,HYDERABAD
171-9961262-9541134,2022-06-22,Shipped,Western Dress,1,725.0,ODISHA,BHUBANESWAR
403-3871155-1885163,2022-06-14,Shipped,kurta,2,870.0,PUNJAB,JALANDHAR
171-9955590-0780310,2022-06-01,Shipped,Western Dress,1,659.0,DELHI,NEW DELHI
407-6739760-4998717,2022-05-08,Shipped - Delivered to Buyer,Western Dress,1,735.0,KARNATAKA,BENGALURU
403-5857926-5456366,2022-04-18,Shipped,Western Dress,1,744.0,TELANGANA,HYDERABAD
406-5469408-6023514,2022-05-16,Cancelled,kurta,0,634.29,KARNATAKA,BENGALURU
406-0250022-9317914,2022-04-20,Shipped,Set,1,1432.0,ANDHRA PRADESH,MANGALAGIRI
404-5403905-0458701,2022-04-04,Shipped,Set,1,627.0,ASSAM,No.1 Singimari
171-3720767-1667506,2022-05-23,Shipped,kurta,1,382.0,TELANGANA,Karimnagar
406-7300258-6562741,2022-04-14,Shipped - Delivered to Buyer,kurta,1,725.0,UTTAR PRADESH,BULANDSHAHR
408-9909960-6309103,2022-06-29,Pending,Set,1,664.0,HARYANA,GOHANA
405-8336630-8317937,2022-04-24,Shipped,Set,1,626.0,RAJASTHAN,JAIPUR
171-7643678-4025934,2022-05-31,Shipped - Delivered to Buyer,kurta,1,383.0,MAHARASHTRA,PUNE
405-7710512-7264316,2022-05-27,Shipped,Set,1,1186.0,PUNJAB,AMRITSAR
405-6697834-8344311,2022-05-05,Shipped,Set,1,668.0,KARNATAKA,BENGALURU
405-8612283-7302761,2022-05-12,Shipped,kurta,1,435.0,UTTAR PRADESH,VARANASI
408-7965139-5811500,2022-05-12,Shipped - Delivered to Buyer,Western Dress,1,771.0,KERALA,THOTTADA
406-9557728-3903512,2022-06-13,Shipped,Set,1,648.0,MAHARASHTRA,NASHIK
406-8121645-5108341,2022-06-03,Shipped,kurta,1,292.0,TELANGANA,HYDERABAD
406-8305563-5796338,2022-04-10,Shipped,kurta,1,399.0,UTTARAKHAND,PITHORAGARH
405-2044893-6884350,2022-05-14,Shipped,Set,1,736.0,MAHARASHTRA,MUMBAI
405-4737026-0428325,2022-05-19,Shipped - Delivered to Buyer,Set,1,648.0,DELHI,NEW DELHI
408-9063187-3142762,2022-05-04,Shipped,kurta,1,499.0,KARNATAKA,BENGALURU
405-1477475-1557905,2022-04-18,Shipped,Set,1,654.0,KARNATAKA,BENGALURU
406-9495391-0713961,2022-06-11,Shipped,kurta,1,301.0,KARNATAKA,BENGALURU
407-9833817-3959531,2022-05-08,Shipped,Set,1,1033.0,TAMIL NADU,ARAKONAM
406-2499469-8151536,2022-06-22,Shipped - Delivered to Buyer,Set,1,626.0,MAHARASHTRA,MUMBAI
405-6659158-4821958,2022-05-06,Shipped,Western Dress,1,366.0,GOA,Quepem
406-4121271-9465913,2022-04-10,Shipped,Top,1,540.0,Gujarat,ADALAJ
402-5802017-4714746,2022-06-11,Shipped,kurta,1,325.0,TAMIL NADU,CHENNAI
171-3640773-5521926,2022-04-28,Cancelled,Set,1,1115.0,RAJASTHAN,PALI
405-1504582-4933925,2022-05-26,Shipped,Set,1,1369.0,KARNATAKA,TUMAKURU
402-4343400-3673165,2022-06-04,Shipped,Set,1,521.0,ANDHRA PRADESH,VISAKHAPATNAM
405-0487045-8582738,2022-04-05,Shipped,kurta,1,469.0,TELANGANA,Hyderabad
171-5207421-5319501,2022-06-02,Shipped,Blouse,1,418.0,KARNATAKA,BENGALURU
403-1946403-3934769,2022-04-07,Shipped,Set,1,1281.0,KARNATAKA,BENGALURU 560037
406-2852024-3429155,2022-06-28,Shipped,kurta,1,582.0,TELANGANA,HYDERABAD
405-3298388-2540366,2022-04-17,Shipped - Delivered to Buyer,Set,1,699.0,KARNATAKA,BENGALURU
407-4632067-2085119,2022-04-26,Shipped,Set,1,563.0,MAHARASHTRA,NASHIK
405-5596594-3346703,2022-04-25,Shipped - Delivered to Buyer,Set,1,1099.0,ODISHA,BISHAMA KATAK
408-0823203-9613124,2022-05-25,Shipped,Set,1,899.0,KARNATAKA,Bengaluru
402-1454196-6059565,2022-05-04,Shipped,Set,1,597.0,UTTAR PRADESH,NOIDA
407-3757585-5849167,2022-04-16,Shipped,Set,1,666.0,JAMMU & KASHMIR,JAMMU
404-1367077-3327511,2022-04-29,Shipped,kurta,1,399.0,KERALA,THIRUVANANTHAPURAM
171-1477322-9089962,2022-04-09,Shipped - Delivered to Buyer,kurta,1,357.0,KARNATAKA,Bengaluru
403-8140712-3758704,2022-06-14,Shipped - Delivered to Buyer,Western Dress,1,735.0,KARNATAKA,BENGALURU
408-7267038-9089125,2022-04-11,Cancelled,Set,0,0.0,KERALA,THIRUVANANTHAPURAM
406-0746568-5667522,2022-06-19,Shipped,Set,1,848.0,MAHARASHTRA,THANE
405-7665840-4231544,2022-04-28,Shipped,Top,1,387.0,TAMIL NADU,CHENNAI
408-3205942-7465125,2022-05-15,Shipped - Delivered to Buyer,Western Dress,1,771.0,MAHARASHTRA,KARJAT RAIGARH DISTRICT
402-1650615-7761908,2022-04-19,Shipped - Delivered to Buyer,Set,1,692.0,KARNATAKA,BENGALURU
405-4648594-6350750,2022-04-23,Shipped,kurta,1,568.0,TAMIL NADU,CHENNAI
405-5665900-5058735,2022-05-15,Shipped - Delivered to Buyer,kurta,1,925.0,TAMIL NADU,CHENNAI
171-4386320-5229967,2022-04-15,Shipped,Set,1,597.0,MAHARASHTRA,NAGPUR
403-5014191-3122710,2022-04-08,Shipped,Set,1,696.0,TAMIL NADU,THANJAVUR
406-8762770-1191537,2022-06-28,Pending - Waiting for Pick Up,kurta,1,469.0,KARNATAKA,BENGALURU
402-4971299-3916332,2022-06-10,Shipped - Delivered to Buyer,Western Dress,1,771.0,UTTAR PRADESH,NOIDA
405-0541184-9905131,2022-04-05,Shipped,Set,1,677.0,UTTAR PRADESH,AGRA
406-0737449-3475502,2022-05-25,Shipped,Set,1,881.0,TELANGANA,HYDERABAD
404-5877420-6682726,2022-04-06,Shipped,kurta,1,342.0,TAMIL NADU,CHENNAI
171-9105317-1569103,2022-04-28,Shipped - Delivered to Buyer,Ethnic Dress,1,899.0,TELANGANA,HYDERABAD
402-2129176-3709938,2022-05-20,Shipped - Delivered to Buyer,Set,1,582.0,HARYANA,SONIPAT
406-7935180-5497141,2022-06-03,Shipped,kurta,1,301.0,ANDAMAN & NICOBAR ,PORT BLAIR
402-3046635-2650735,2022-06-09,Shipped,kurta,1,468.0,TELANGANA,HYDERABAD
402-1887975-6477916,2022-06-17,Shipped - Delivered to Buyer,Top,1,568.0,ODISHA,BARIPADA
171-5009229-1905944,2022-05-28,Shipped,Set,1,1364.0,TAMIL NADU,SALEM
406-2792809-7236312,2022-06-10,Shipped - Delivered to Buyer,Western Dress,1,413.0,Gujarat,Moti Bhoyan
404-9885054-4457111,2022-05-06,Cancelled,Western Dress,0,792.38,ASSAM,GUWAHATI
407-0777503-1497101,2022-05-12,Cancelled,Top,0,0.0,UTTAR PRADESH,"NAI BAZAR ,Bhadohi"
405-5942066-6677932,2022-05-21,Cancelled,Set,1,1199.0,TELANGANA,SECUNDERABAD
171-9092914-1589123,2022-05-13,Shipped - Delivered to Buyer,Western Dress,1,771.0,KARNATAKA,BENGALURU
405-7929814-3735517,2022-05-12,Shipped - Delivered to Buyer,kurta,1,380.0,TAMIL NADU,CHENNAI
406-2828298-9059500,2022-06-26,Shipped - Picked Up,kurta,1,301.0,TELANGANA,HYDERABAD
407-1632923-2045907,2022-05-23,Shipped,Western Dress,1,771.0,KARNATAKA,MANGALURU
404-7150759-3825904,2022-05-18,Shipped,Set,1,696.0,ANDHRA PRADESH,Kanekal
406-8955350-8526702,2022-04-28,Shipped - Delivered to Buyer,kurta,1,342.0,KERALA,MANNARKAD
171-8828094-3428307,2022-06-29,Pending,Western Dress,1,581.0,UTTAR PRADESH,NOIDA
405-6582550-9926754,2022-04-13,Shipped,Set,1,888.0,HARYANA,FARIDABAD
404-3797040-3601909,2022-05-30,Shipped,Set,1,1199.0,KARNATAKA,BENGALURU
171-3882391-0885943,2022-05-28,Cancelled,Set,1,635.0,HIMACHAL PRADESH,CHAMBA
402-0802305-2699559,2022-05-31,Shipped - Delivered to Buyer,Set,1,499.0,MAHARASHTRA,Mumbai
403-9827584-6961952,2022-04-08,Shipped,Set,1,523.0,GOA,PANAJI
405-4007435-2615556,2022-06-29,Pending,Set,1,517.0,DELHI,NEW DELHI
402-1712957-7904315,2022-06-16,Shipped,Set,1,1186.0,MAHARASHTRA,NAGPUR
402-0855064-2861101,2022-04-15,Shipped,kurta,1,459.0,HARYANA,"HSIIDC SOHNA, Gurugram"
405-6382520-0168308,2022-05-10,Cancelled,Set,0,1070.54,TAMIL NADU,METTUPALAYAM COIMBATORE DISTRICT
408-3586969-6558706,2022-04-29,Shipped,Set,1,0.0,TELANGANA,Hyderabad
408-6837646-5364317,2022-06-26,Shipped,kurta,1,431.0,TAMIL NADU,CHENNAI
403-7523286-5105907,2022-05-02,Shipped,Set,1,801.0,SIKKIM,GANGTok
404-1179059-6486756,2022-04-01,Cancelled,Set,0,922.86,UTTAR PRADESH,SAHARANPUR
403-6283827-1740365,2022-05-31,Shipped,kurta,1,1099.0,TELANGANA,SECUNDERABAD
408-8650666-8560353,2022-04-29,Shipped - Delivered to Buyer,Set,1,474.0,UTTAR PRADESH,LUCKNOW
408-0146040-0791503,2022-04-14,Shipped,Set,1,599.0,ANDHRA PRADESH,ANAKAPALLE
408-0995725-0465102,2022-05-26,Shipped,kurta,1,798.0,DELHI,NEW DELHI
402-0977325-3504341,2022-06-02,Shipped - Delivered to Buyer,Western Dress,1,842.0,TELANGANA,HYDERABAD
404-3127402-4352367,2022-04-22,Shipped,Set,1,629.0,KARNATAKA,BENGALURU
406-5000101-5308314,2022-05-14,Shipped,Set,1,429.0,TELANGANA,HYDERABAD
402-5357069-5775524,2022-06-12,Shipped,kurta,1,422.0,TELANGANA,HYDERABAD
408-8371443-3407532,2022-06-02,Shipped,Set,1,1473.0,KARNATAKA,BENGALURU
405-4191636-9122708,2022-06-26,Shipped,kurta,1,521.0,TAMIL NADU,CHENNAI
406-0280081-6395579,2022-06-07,Shipped - Delivered to Buyer,kurta,1,301.0,MAHARASHTRA,PUNE
405-6586009-2766700,2022-05-13,Cancelled,Set,0,1359.82,KARNATAKA,BENGALURU
408-1214733-9701154,2022-06-17,Cancelled,Set,0,0.0,ANDHRA PRADESH,VISAKHAPATNAM
408-1320338-9797955,2022-06-28,Shipped,kurta,1,540.0,MAHARASHTRA,KALYAN
405-5632751-5022746,2022-04-16,Shipped - Delivered to Buyer,kurta,1,475.0,NAGALAND,DIMAPUR
408-2718294-3643533,2022-05-18,Cancelled,Set,0,811.43,JAMMU & KASHMIR,KATRA
402-5403250-3498754,2022-04-18,Shipped - Delivered to Buyer,kurta,1,442.0,KARNATAKA,BENGALURU
403-8520873-0065120,2022-05-08,Shipped,Top,1,540.0,MAHARASHTRA,PUNE
405-3218898-0040301,2022-05-21,Shipped,Top,1,545.0,MAHARASHTRA,Raigarh
407-5488490-0035568,2022-04-20,Shipped,Top,1,432.0,KARNATAKA,BENGALURU
403-9715777-5769967,2022-06-04,Shipped,kurta,1,471.0,KARNATAKA,MANDYA
405-5780563-6531500,2022-05-26,Shipped - Delivered to Buyer,Western Dress,1,859.0,KARNATAKA,BENGALURU
171-5158771-5229133,2022-04-12,Shipped,Set,1,474.0,PUNJAB,SUFIPIND
406-5589498-6272365,2022-06-18,Shipped - Delivered to Buyer,Western Dress,1,725.0,DELHI,NEW DELHI
403-5067258-5726765,2022-04-18,Shipped - Returned to Seller,Set,1,654.0,TAMIL NADU,CHENNAI
408-0421187-3613914,2022-06-04,Shipped,Set,1,641.0,MADHYA PRADESH,INDORE
405-5738434-7198762,2022-04-28,Shipped - Delivered to Buyer,kurta,1,399.0,MAHARASHTRA,PUNE
403-8076018-4963551,2022-06-10,Cancelled,kurta,1,333.0,KERALA,PERUMBAIKAD
406-4969263-9517104,2022-06-22,Shipped - Delivered to Buyer,kurta,1,292.0,Gujarat,BANSDA
405-2149664-4489153,2022-05-06,Shipped,kurta,1,346.0,TELANGANA,secunderabad
405-6751672-2137939,2022-04-17,Shipped,kurta,1,517.0,UTTARAKHAND,DEHRADUN
405-3399307-3023537,2022-05-25,Shipped - Delivered to Buyer,kurta,1,382.0,KERALA,KOLLAM
171-0181454-6617909,2022-05-11,Shipped,kurta,1,435.0,MADHYA PRADESH,SAGAR
403-4535246-6534703,2022-04-08,Shipped - Delivered to Buyer,Western Dress,1,725.0,TELANGANA,HYDERABAD
403-1539142-0531538,2022-05-02,Cancelled,Set,0,894.29,ODISHA,ANUGUL
407-6472137-3845142,2022-04-22,Shipped - Delivered to Buyer,Set,1,759.0,MAHARASHTRA,NAVI MUMBAI
404-8120807-9120364,2022-04-15,Cancelled,kurta,0,492.38,MADHYA PRADESH,BHOPAL
404-8132910-4579561,2022-06-04,Shipped,Set,1,1127.0,UTTAR PRADESH,DARIYABAD
404-9179938-3472321,2022-06-04,Shipped,Set,1,1299.0,KARNATAKA,BENGALURU
403-4025966-3373169,2022-05-08,Shipped,Set,1,541.0,UTTAR PRADESH,NOIDA
404-8315972-5793133,2022-04-30,Cancelled,Set,0,0.0,UTTAR PRADESH,GAUTAM BUDDHA NAGAR
404-6041390-2405907,2022-04-29,Shipped - Returned to Seller,Set,1,1173.0,JHARKHAND,RANCHI
407-1339891-0217958,2022-05-29,Shipped,kurta,1,655.0,KARNATAKA,BENGALURU
404-3168226-8125916,2022-06-06,Cancelled,kurta,1,754.0,MAHARASHTRA,THANE
407-8548502-7347549,2022-04-24,Shipped,kurta,1,487.0,MAHARASHTRA,Dombivli-East
171-7331267-5556356,2022-05-16,Shipped,Top,1,749.0,DELHI,NEW DELHI
405-3029687-6834728,2022-06-18,Shipped,Top,1,693.0,MAHARASHTRA,MUMBAI
403-0443983-6033938,2022-04-25,Shipped,Set,1,357.0,TELANGANA,HYDERABAD
408-1936616-9577102,2022-06-04,Shipped - Delivered to Buyer,Set,1,999.0,DELHI,NEW DELHI
171-8046170-5375539,2022-05-23,Shipped,kurta,1,487.0,WEST BENGAL,AURANGABAD
403-2558488-5628362,2022-06-20,Shipped,kurta,1,435.0,TAMIL NADU,CHENNAI
404-5095290-8905148,2022-05-09,Cancelled,kurta,0,380.0,TAMIL NADU,CHENNAI
408-5733036-5025159,2022-05-15,Shipped - Delivered to Buyer,Set,1,799.0,MAHARASHTRA,VASAI East
407-4519779-8273158,2022-05-14,Shipped - Delivered to Buyer,Set,1,1299.0,Gujarat,DABHOI
407-4411881-1989912,2022-06-25,Cancelled,kurta,0,655.24,RAJASTHAN,JAIPUR
402-6121539-9159560,2022-04-07,Shipped,Set,1,881.0,UTTARAKHAND,NAINITAL
404-4986849-0644327,2022-05-24,Shipped,Set,1,899.0,DELHI,New Delhi
405-5892680-0354763,2022-04-28,Cancelled,Set,1,1186.0,KARNATAKA,BENGALURU
403-3311816-3015533,2022-05-31,Shipped,Set,1,537.0,MAHARASHTRA,PUNE
408-1885894-2416316,2022-04-09,Shipped - Returned to Seller,kurta,1,353.0,TAMIL NADU,TIRUPPUR
406-9864015-3065129,2022-04-18,Shipped - Delivered to Buyer,kurta,1,399.0,UTTAR PRADESH,BIJPUR
404-9625083-7054704,2022-06-15,Shipped,kurta,1,544.0,ASSAM,GUWAHATI
407-0030863-7433103,2022-06-14,Shipped,Set,1,1075.0,KARNATAKA,BENGALURU
406-6250282-6958715,2022-05-02,Cancelled,Set,0,0.0,WEST BENGAL,KOLKATA
407-7335957-2583517,2022-06-09,Shipped,kurta,1,376.0,HARYANA,Faridabad
402-1966164-5279558,2022-05-13,Shipped,kurta,1,435.0,UTTAR PRADESH,MANIYAR
408-4691396-7139514,2022-06-05,Cancelled,Set,1,1399.0,PUNJAB,MOHALI
407-3486540-6905126,2022-04-12,Shipped,kurta,1,399.0,TELANGANA,HYDERABAD
407-3225307-9524332,2022-06-19,Shipped,kurta,1,471.0,UTTAR PRADESH,GHAZIABAD
402-6020196-3437120,2022-04-27,Shipped - Delivered to Buyer,Set,1,1281.0,DELHI,NEW DELHI
407-0647088-6725967,2022-06-24,Shipped - Picked Up,Top,1,648.0,GOA,PENHA DE FRANCA
407-0328549-5917911,2022-05-26,Shipped,kurta,1,635.0,TAMIL NADU,KANCHEEPURAM
405-1892033-5435562,2022-04-24,Shipped,Set,1,1099.0,TELANGANA,HYDERABAD
403-9208970-2270754,2022-05-02,Shipped,kurta,1,685.0,WEST BENGAL,KOLKATA
407-1682531-5979550,2022-06-11,Shipped,kurta,1,349.0,MAHARASHTRA,AHMADNAGAR
402-4353437-7059519,2022-04-19,Shipped,kurta,1,568.0,MAHARASHTRA,MUMBAI
403-9687250-0193935,2022-06-15,Shipped,kurta,1,459.0,MAHARASHTRA,PUNE
402-2208638-4521132,2022-05-03,Shipped,kurta,1,362.0,TAMIL NADU,MADURAI
408-2569022-1254730,2022-04-27,Shipped,Set,1,548.0,KARNATAKA,BENGALURU
403-1068845-1092310,2022-04-30,Shipped,Set,1,818.0,UTTAR PRADESH,GHAZIABAD
402-3282541-1347569,2022-06-27,Shipped,Western Dress,1,1187.0,KERALA,KANNUR
408-0112487-7965143,2022-04-09,Shipped,Set,1,788.0,UTTAR PRADESH,BAREILLY
403-0879173-8566705,2022-04-27,Shipped - Delivered to Buyer,Set,1,563.0,UTTAR PRADESH,Sareni
408-4146765-1871526,2022-06-04,Shipped,kurta,1,0.0,UTTARAKHAND,Haldwani
402-3243712-8890724,2022-05-22,Shipped - Delivered to Buyer,Top,1,399.0,TAMIL NADU,NAGERCOIL
408-4851241-7989937,2022-04-09,Shipped - Delivered to Buyer,Set,1,1126.0,ANDHRA PRADESH,GUNTUR
404-6508685-6698752,2022-04-15,Shipped,kurta,1,399.0,MADHYA PRADESH,GWALIOR
404-8214249-1417146,2022-05-22,Shipped - Delivered to Buyer,Ethnic Dress,1,443.0,MAHARASHTRA,MUMBAI
403-0602584-9142716,2022-06-06,Shipped,Set,1,499.0,MADHYA PRADESH,BHOPAL
171-4957292-6932316,2022-04-12,Shipped,kurta,1,399.0,CHHATTISGARH,RAIGARH
404-3153826-8530728,2022-04-01,Cancelled,kurta,1,379.0,Gujarat,SURAT
402-5151277-0357167,2022-05-14,Shipped,kurta,1,301.0,TAMIL NADU,KUMBAKONAM
171-8250947-0375567,2022-04-26,Shipped,Set,1,999.0,BIHAR,HARNAUT
405-3314563-2856301,2022-04-03,Shipped,Set,1,969.0,MAHARASHTRA,PUNE
408-1378601-3061108,2022-05-03,Shipped - Delivered to Buyer,Set,1,0.0,KARNATAKA,BENGALURU
408-3517278-3124322,2022-06-11,Shipped,kurta,1,0.0,KARNATAKA,BENGALURU
